Plot	Analyser	Subplot number	Position length (cm)	Position width (cm)	Permafrost	Soil type	Total cover (%)	Vegetation height 1 (cm)	Vegetation height 2 (cm)	Vegetation height 3 (cm)	Vegetation height 4 (cm)	Biomass	Carbon (%)	Nitrogen (%)	pH	Soil depth (cm)	Soil temperature 1	Soil temperature 2	Soil temperature 3	Soil compaction 1	Soil compaction 2	Soil compaction 3	Moisture	Topography	Stress condition	Images	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - RN-65-03 - 11-07-2022		3	1780	320	false	Sandjörð	60	3	0	20	11					72							Þurrlendi	Toppur			Utan reita	ns.gigja	15-12-2022 22:04		
13098 - Vöktun náttúruverndarsvæða - RN-65-03 - 11-07-2022		4	3240	-440	false	Sandjörð	90	10	4	14	21					54							Þurrlendi	Jafnlendi				ns.gigja	15-12-2022 22:05		
13098 - Vöktun náttúruverndarsvæða - RN-65-03 - 11-07-2022		5	3310	360	false	Klapparjörð	3	0	0	6	0					0							Þurrlendi	Botn				ns.gigja	15-12-2022 22:05		
13098 - Vöktun náttúruverndarsvæða - RN-65-03 - 11-07-2022		6	3830	-190	false	Klapparjörð	15	0	0	0	0					0							Þurrlendi	Botn				ns.gigja	15-12-2022 22:06	ns.gigja	15-12-2022 22:11
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	3	160	-35	false	Klapparjörð	50	1	1	1	0					5							Þurrlendi	Hlíð		5832		nsv.sigrdur	21-08-2023 12:45		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		0			false	Lífræn jörð																	Mýri	Jafnlendi				ns.gigja	15-12-2022 22:25		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		1	160	40	false	Lífræn jörð	100	4	1	5	4					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:28		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		2	860	-10	false	Lífræn jörð	85	7	4	6	8					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:28		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		3	1780	320	false	Lífræn jörð	95	5	4	3	7					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:29		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		4	3240	-440	false	Lífræn jörð	100	22	36	24	20					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:29		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		5	3310	360	false	Lífræn jörð	75	0	1	0	1					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:30		
13098 - Vöktun náttúruverndarsvæða - V03-2 - 22-08-2022		6	3830	-190	false	Lífræn jörð	100	14	12	1	1					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:30		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		0			false	Áfoksjörð																	Mýri	Jafnlendi			Utan reita	ns.gigja	15-12-2022 22:36		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		1	160	40	false	Áfoksjörð	95	5	6	1	5					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:37		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		2	860	-10	false	Áfoksjörð	90	5	4	2	1					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:37		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		3	1780	320	false	Áfoksjörð	15	0	0	12	12					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:38		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		4	3240	-440	false	Áfoksjörð	100	4	1	2	13					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:38		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		5	3310	360	false	Áfoksjörð	3	0	0	0	2					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:38		
13098 - Vöktun náttúruverndarsvæða - V05-4 - 22-08-2022		6	3830	-190	false	Áfoksjörð	100	6	10	14	6					115							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:39		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		0			false	Áfoksjörð																	Mýri	Jafnlendi			Utan reita	ns.gigja	15-12-2022 22:44		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		1	160	40	false	Áfoksjörð	100	11	1	3	1					80							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:44		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		2	860	-10	false	Áfoksjörð	100	6	2	2	6					90							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:45		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		3	1780	320	false	Áfoksjörð	100	1	5	6	12					77							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:45		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		4	3240	-440	false	Áfoksjörð	75	1	4	1	2					87							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:46		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		5	3310	360	false	Áfoksjörð	95	1	8	4	6					93							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:46		
13098 - Vöktun náttúruverndarsvæða - V13-2 - 22-08-2022		6	3830	-190	false	Áfoksjörð	70	0	1	3	4					101							Mýri	Jafnlendi				ns.gigja	15-12-2022 22:47		
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	1	35	-40	false	Sandjörð	0.5	0	0	0	0					115							Þurrlendi	Jafnlendi		6082		nsv.sigrdur	18-08-2023 16:34	nsv.sigrdur	21-08-2023 11:25
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	2	111	-2	false	Sandjörð	1	0	0	0	0					115							Þurrlendi	Jafnlendi		6083		nsv.sigrdur	21-08-2023 11:02	nsv.sigrdur	21-08-2023 11:26
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	3	142	-46	false	Sandjörð	10	0	0	0	0					115							Þurrlendi	Jafnlendi		6084		nsv.sigrdur	21-08-2023 11:13	nsv.sigrdur	21-08-2023 11:15
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	4	216	17	false	Sandjörð	1	0	0	0	0					115							Þurrlendi	Jafnlendi		6085		nsv.sigrdur	21-08-2023 11:18		
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	5	340	7	false	Sandjörð	1	0	0	0	0					115							Þurrlendi	Jafnlendi		6086		nsv.sigrdur	21-08-2023 11:22		
13098 - Vöktun náttúruverndarsvæða - RN-24-03 - 28-07-2023	(@)	6	378	-14	false	Sandjörð	5	0	0	0	0					115							Þurrlendi	Jafnlendi		6087		nsv.sigrdur	21-08-2023 11:32	nsv.sigrdur	21-08-2023 11:39
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	1	83	-25	false	Klapparjörð	70	0	0	0	0					0							Þurrlendi	Toppur		6122		nsv.sigrdur	21-08-2023 11:51		
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	2	112	-4	false	Klapparjörð	70	0	0	0	1					0							Þurrlendi	Jafnlendi				nsv.sigrdur	21-08-2023 11:55		
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	3	193	-18	false	Klapparjörð	75	0	0	0	0					0							Þurrlendi	Hlíð		6123		nsv.sigrdur	21-08-2023 11:58	nsv.sigrdur	21-08-2023 12:08
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	4	205	-8	false	Klapparjörð	70	0	0	0	0					0							Þurrlendi	Toppur				nsv.sigrdur	21-08-2023 12:03		
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	5	226	-16	false	Klapparjörð	70	0	0	1	0					0							Þurrlendi	Hlíð		6124		nsv.sigrdur	21-08-2023 12:08		
13098 - Vöktun náttúruverndarsvæða - RN-05-02 - 28-07-2023	(@)	6	314	-3	false	Klapparjörð	70	0	1	0	0					0							Þurrlendi	Jafnlendi		6125		nsv.sigrdur	21-08-2023 12:11		
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	1	38	-7	false	Klapparjörð	50	0	4	1	0					12							Þurrlendi	Hlíð		5829		nsv.sigrdur	21-08-2023 12:37		
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	2	155	5	false	Klapparjörð	70	0	0	4	3					6							Þurrlendi	Toppur		5831		nsv.sigrdur	21-08-2023 12:42		
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	4	211	-44	false	Klapparjörð	100	5	2	1	5					19							Þurrlendi	Jafnlendi				nsv.sigrdur	21-08-2023 12:49		
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	5	222	-8	false	Klapparjörð	90	6	7	0	8					19							Þurrlendi	Hlíð				nsv.sigrdur	21-08-2023 12:52		
13098 - Vöktun náttúruverndarsvæða - RN-07-03 - 19-07-2023	(@)	6	388	-32	false	Klapparjörð	100	3	5	2	3					8							Þurrlendi	Hlíð		5833		nsv.sigrdur	21-08-2023 12:57		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	1	16	4	false	Klapparjörð	75	0	0	1	1					21							Þurrlendi	Hlíð		5849		nsv.sigrdur	21-08-2023 13:17		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	2	86	-1	false	Klapparjörð	80	2	0	0	0					0							Þurrlendi	Hlíð				nsv.sigrdur	21-08-2023 13:23		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	3	178	32	false	Klapparjörð	100	1	4	1	1					22							Þurrlendi	Hlíð		5850		nsv.sigrdur	21-08-2023 13:26		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	4	324	-44	false	Klapparjörð	85	0	0	1	3					19							Þurrlendi	Jafnlendi				nsv.sigrdur	21-08-2023 13:29		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	5	331	36	false	Klapparjörð	75	0	1	0	0					0							Þurrlendi	Toppur		5851		nsv.sigrdur	21-08-2023 13:30		
13098 - Vöktun náttúruverndarsvæða - RN-07-02 - 19-07-2023	(@)	6	383	-19	false	Klapparjörð	100	4	0	4	4					0							Þurrlendi	Hlíð		5852		nsv.sigrdur	21-08-2023 13:35		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	290	-260	false	Áfoksjörð	99	9	6	6	4					61							Deiglendi	Jafnlendi				na.margret	21-08-2023 14:29		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	580	20	false	Lífræn jörð	100	12	15	27	13					115							Mýri	Jafnlendi				na.margret	21-08-2023 15:26		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1510	-490	false	Lífræn jörð	100	19	36	31	38					100							Mýri	Jafnlendi				na.margret	21-08-2023 15:33		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1540	-230	false	Lífræn jörð	100	8	33	3	5					100							Mýri	Jafnlendi				na.margret	21-08-2023 15:40		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	2810	-460	false	Lífræn jörð	100	27	15	5	42					100							Mýri	Jafnlendi				na.margret	21-08-2023 15:45		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	3390	230	false	Lífræn jörð	100	36	22	36	11					115							Mýri	Jafnlendi				na.margret	21-08-2023 15:50		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3890	-160	false	Lífræn jörð	100	35	27	28	17					93							Mýri	Jafnlendi				na.margret	21-08-2023 15:56		
13098 - Vöktun náttúruverndarsvæða - KMM68 - 20-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																						Utan reita	na.margret	21-08-2023 16:01		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	90	-240	false	Lífræn jörð	100	9	33	9	18					115							Flói	Jafnlendi				na.margret	22-08-2023 11:36		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	800	380	false	Lífræn jörð	85	27	34	17	15					115							Flói	Jafnlendi				na.margret	22-08-2023 11:44		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1880	-230	false	Lífræn jörð	99	12	14	13	11					115							Flói	Jafnlendi				na.margret	22-08-2023 11:49		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	2300	-250	false	Lífræn jörð	100	12	10	13	16					115							Flói	Jafnlendi				na.margret	22-08-2023 11:55		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2630	140	false	Lífræn jörð	100	9	13	12	18					115							Flói	Jafnlendi				na.margret	22-08-2023 11:59		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3270	-350	false	Lífræn jörð	90	7	6	13	12					115							Flói	Jafnlendi				na.margret	22-08-2023 12:05		
13098 - Vöktun náttúruverndarsvæða - KMM35 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																						Utan reita	na.margret	22-08-2023 12:08		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	450	320	false	Lífræn jörð	100	6	9	9	8					115							Mýri	Jafnlendi				na.margret	22-08-2023 13:28		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1950	130	false	Lífræn jörð	100	9	8	21	11					115							Mýri	Jafnlendi				na.margret	22-08-2023 13:34		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1960	30	false	Lífræn jörð	100	11	12	11	12					115							Mýri	Jafnlendi				na.margret	22-08-2023 13:38		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	2020	110	false	Lífræn jörð	100	18	10	17	16					115							Mýri	Jafnlendi				na.margret	22-08-2023 13:43		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2180	20	false	Lífræn jörð	12	15	15	0	16					115							Flói	Hlíð				na.margret	22-08-2023 13:48		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3970	-400	false	Lífræn jörð	100	6	9	7	14					115							Mýri	Jafnlendi				na.margret	22-08-2023 13:52		
13098 - Vöktun náttúruverndarsvæða - KST52 - 22-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																						Utan reita	na.margret	22-08-2023 14:01	na.margret	22-08-2023 14:02
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1530	-130	false	Áfoksjörð	99	4	7.5	10	6.5					54							Deiglendi	Jafnlendi				na.margret	22-08-2023 15:10		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1970	290	false	Áfoksjörð	100	6	3.5	3	5.5					55							Deiglendi	Jafnlendi				na.margret	22-08-2023 15:41		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	2040	10	false	Áfoksjörð	100	5	8	1	4					54							Deiglendi	Jafnlendi				na.margret	22-08-2023 15:56		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2120	170	false	Áfoksjörð	99	5	10	4	9					62							Deiglendi	Jafnlendi				na.margret	22-08-2023 16:04		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3320	-90	false	Áfoksjörð	100	16	5	6	10					52							Deiglendi	Jafnlendi				na.margret	22-08-2023 16:15		
13098 - Vöktun náttúruverndarsvæða - KVV84 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																						Utan reita	na.margret	22-08-2023 16:19		
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	580	20	false	Sandjörð	0.1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 14:59	nattsa.alfur	23-08-2023 15:03
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1060	140	false	Sandjörð	0.1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 15:02	nattsa.alfur	23-08-2023 15:04
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1510	-490	false	Sandjörð	0.1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 15:05	nattsa.alfur	23-08-2023 15:13
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	1540	-230	false	Sandjörð	1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 15:06	nattsa.alfur	23-08-2023 15:13
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2810	-460	false	Sandjörð	1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 15:07		
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3390	230	false	Sandjörð	0.1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	23-08-2023 15:14		
13098 - Vöktun náttúruverndarsvæða - G03-1 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																							nattsa.alfur	23-08-2023 15:17	nattsa.alfur	24-08-2023 13:06
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	110	290	false	Áfoksjörð	100	3	1.5	10	3					68							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:13		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1180	-450	false	Áfoksjörð	100	8	6	4	2					77							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:21		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1520	-30	false	Áfoksjörð	99	3	2.5	3.5	1					65							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:26		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	2540	-260	false	Áfoksjörð	97	1	1.5	1	2					63							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:35		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2580	-80	false	Áfoksjörð	98	3.5	2	5	4					77							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:43		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	3620	250	false	Áfoksjörð	100	2	4	3.5	5					61							Þurrlendi	Jafnlendi				na.margret	23-08-2023 16:49		
13098 - Vöktun náttúruverndarsvæða - KKB39 - 21-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																						Utan reita	na.margret	23-08-2023 16:55		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																							nattsa.alfur	24-08-2023 13:06		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	110	290	false	Sandjörð	23	1	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:07		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	720	360	false	Sandjörð	1	0.1	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:08		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1180	-450	false	Sandjörð	0.3	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:08		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	1520	-30	false	Sandjörð	24	0.1	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:09		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2540	-260	false	Sandjörð	1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:09		
13098 - Vöktun náttúruverndarsvæða - G03-3 - 17-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	2576	-80	false	Sandjörð	0.1	0	0	0	0					110							Flói	Jafnlendi				nattsa.alfur	24-08-2023 13:10		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																							nattsa.alfur	24-08-2023 13:35		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	850	330	false	Melajörð	80	1	1.2	0.1	0.5					14							Þurrlendi	Jafnlendi				nattsa.alfur	24-08-2023 14:06		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	1080	-480	false	Klapparjörð	30	0.2	0	0.1	1.2					0							Þurrlendi	Toppur				nattsa.alfur	24-08-2023 14:08		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	1380	10	false	Melajörð	70	0	0.5	0.8	0.2					10							Þurrlendi	Hlíð				nattsa.alfur	24-08-2023 14:08		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	4	1660	320	false	Melajörð	95	6	0.3	1.5	0.7					5							Þurrlendi	Jafnlendi				nattsa.alfur	24-08-2023 14:09		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	5	2090	-260	false	Melajörð	60	0.5	1	1.2	0					2							Þurrlendi	Jafnlendi				nattsa.alfur	24-08-2023 14:10		
13098 - Vöktun náttúruverndarsvæða - G15-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	6	2788	-180	false	Melajörð	40	0.5	0	1	1					0							Þurrlendi	Jafnlendi				nattsa.alfur	24-08-2023 14:11		
13098 - Vöktun náttúruverndarsvæða - G20-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	0			false																							nattsa.alfur	24-08-2023 14:46		
13098 - Vöktun náttúruverndarsvæða - G20-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	1	90	-240	false	Melajörð	1	0	0	0	0					80							Þurrlendi	Hlíð				nattsa.alfur	24-08-2023 15:17		
13098 - Vöktun náttúruverndarsvæða - G20-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	2	760	-230	false	Melajörð	0.3	0	0	0	0					1							Þurrlendi	Hlíð				nattsa.alfur	24-08-2023 15:17		
13098 - Vöktun náttúruverndarsvæða - G20-3 - 18-07-2023	Guðrún Óskarsdóttir (gudrun@na.is)	3	800	380	false	Melajörð	2	0	0	0	0					27							Þurrlendi	Hlíð				nattsa.alfur	24-08-2023 15:19		
